date,latitude,longitude,magnitude
2011-11-14 09:46:00,36.0153,28.9153,4.4
2011-10-24 10:14:00,36.5075,28.7075,4.2
2011-10-24 10:06:00,36.5738,28.6738,4.0
2011-10-10 07:14:00,38.4525,39.2525,4.0
2011-10-08 22:10:00,39.057,28.057,4.0
2011-10-08 03:25:00,39.39,40.69,4.0
2011-10-01 07:07:00,41.4053,41.3053,4.2
2011-09-30 20:40:00,38.06,35.16,4.3
2011-09-30 04:27:00,39.69,38.69,4.4
2011-09-22 23:20:00,39.6005,38.7005,4.0
2011-09-22 22:50:00,39.6948,38.6948,4.3
2011-09-22 10:13:00,39.71,38.71,4.2
2011-09-22 03:22:00,39.6777,38.6777,5.6
2011-09-10 06:06:00,36.9,26.5,4.2
2011-09-10 02:22:00,36.83,26.53,4.4
2011-09-07 13:30:00,37.32,36.32,4.0
2011-09-05 11:42:00,36.1975,28.7975,4.3
2011-08-25 04:19:00,39.1957,29.0957,4.3
2011-08-24 15:47:00,39.47,39.97,4.3
2011-08-16 17:30:00,40.49,28.89,4.0
2011-08-16 07:53:00,39.01,35.91,4.5
2011-08-04 03:13:00,38.58,39.68,4.4
2011-07-27 09:58:00,38.37,31.87,4.8
2011-07-25 17:57:00,40.8498,27.7498,5.1
2011-07-19 21:16:00,39.193,29.093,4.1
2011-07-17 19:51:00,39.0243,29.1243,4.0
2011-07-13 01:31:00,39.1328,29.0328,4.3
2011-07-11 16:09:00,40.1733,29.9733,4.7
2011-07-03 14:16:00,39.1147,29.0147,4.1
2011-07-02 21:30:00,36.65,26.65,4.4
2011-06-29 19:48:00,37.37,35.87,4.5
2011-06-29 11:40:00,39.1032,29.0032,4.0
2011-06-27 23:41:00,39.0,29.0,4.0
2011-06-27 21:28:00,39.1443,29.0443,4.4
2011-06-27 21:13:00,39.12,29.02,5.0
2011-06-23 12:00:00,38.5008,39.6008,4.0
2011-06-23 07:34:00,38.5307,39.6307,5.4
2011-06-15 18:23:00,36.5742,28.7742,4.0
2011-06-13 11:31:00,38.353,33.953,4.0
2011-06-10 22:47:00,39.0405,28.3405,4.7
2011-06-05 21:29:00,39.195,29.095,4.0
2011-06-04 13:51:00,39.1018,29.1018,4.1
2011-05-30 22:03:00,39.1112,29.0112,4.0
2011-05-29 01:31:00,39.1853,29.0853,4.5
2011-05-28 18:06:00,39.1278,29.0278,4.0
2011-05-28 07:35:00,39.13,29.13,4.0
2011-05-28 05:47:00,39.1408,29.0408,5.1
2011-05-27 07:43:00,39.1235,29.1235,4.4
2011-05-24 02:55:00,39.1217,29.0217,4.2
2011-05-23 10:06:00,39.0522,27.1522,4.0
2011-05-22 14:51:00,36.6684,27.1684,4.0
2011-05-22 02:12:00,36.399,31.399,4.0
2011-05-21 21:43:00,39.1513,29.0513,4.0
2011-05-20 11:30:00,39.1027,29.0027,4.0
2011-05-20 05:00:00,39.1872,29.0872,4.2
2011-05-20 04:00:00,39.1023,29.0023,4.0
2011-05-20 00:58:00,39.1837,29.0837,4.3
2011-05-20 00:13:00,39.1065,29.1065,4.1
2011-05-19 22:19:00,39.1885,28.9885,4.0
2011-05-19 21:33:00,39.1235,29.1235,4.3
2011-05-19 21:21:00,39.1317,29.0317,4.3
2011-05-19 21:12:00,39.1377,29.0377,4.8
2011-05-19 21:08:00,39.1338,29.0338,4.2
2011-05-19 20:43:00,39.19,29.09,4.0
2011-05-19 20:41:00,39.13,29.13,4.0
2011-05-19 20:25:00,39.1078,29.1078,4.6
2011-05-19 20:15:00,39.182,29.082,5.9
2011-05-08 06:50:00,36.6625,27.2625,5.2
2011-05-07 18:00:00,37.07,28.17,4.0
2011-05-01 15:04:00,39.0227,28.0227,4.1
2011-04-27 02:04:00,36.39,28.69,4.0
2011-04-23 05:22:00,37.48,35.58,4.0
2011-04-22 05:43:00,38.9262,29.8262,4.0
2011-04-10 11:11:00,36.42,28.82,4.0
2011-04-03 23:42:00,36.47,28.77,4.0
2011-03-30 17:07:00,40.03,27.83,4.3
2011-03-29 00:53:00,39.1673,29.0673,4.3
2011-03-16 11:18:00,37.38,30.48,4.1
2011-03-09 07:04:00,40.46,28.06,4.0
2011-03-06 07:58:00,39.21,40.41,4.2
2011-02-25 21:33:00,36.57,27.17,4.1
2011-02-20 14:13:00,40.5145,34.8145,4.4
2011-02-07 18:31:00,36.65,26.95,4.5
2011-02-06 02:09:00,37.81,27.21,4.2
2011-02-05 07:17:00,37.9512,29.0512,4.0
2011-02-05 02:37:00,37.84,27.34,4.1
2011-02-03 15:27:00,38.48,39.18,4.2
2011-01-20 02:09:00,40.76,29.76,4.1
2010-12-31 20:57:00,40.54,27.34,4.0
2010-12-26 15:34:00,39.9146,40.0146,4.4
2010-12-14 23:01:00,36.5533,28.0533,4.1
2010-12-08 21:50:00,37.84,27.34,4.0
2010-12-04 03:49:00,36.4931,26.3931,4.7
2010-11-16 10:50:00,37.3921,36.3921,4.4
2010-11-14 23:08:00,36.5986,35.9986,4.9
2010-11-14 05:21:00,37.8385,27.3385,4.1
2010-11-11 20:08:00,37.8856,27.3856,5.0
2010-11-07 05:51:00,39.52,40.22,4.1
2010-11-06 11:57:00,39.5092,40.2092,4.1
2010-11-03 02:51:00,40.4214,26.2214,5.3
2010-10-29 13:46:00,37.1457,30.7457,4.2
2010-10-19 14:32:00,39.3148,33.1148,4.3
2010-10-14 09:08:00,36.1918,29.5918,4.3
2010-10-11 18:03:00,37.8912,27.2912,4.1
2010-10-05 23:43:00,38.052,27.952,4.1
2010-10-03 17:49:00,40.876,28.176,4.4
2010-09-17 10:17:00,38.1343,38.9343,4.7
2010-09-07 14:17:00,37.0161,27.6161,4.2
2010-09-07 02:48:00,39.5426,40.1426,4.2
2010-08-20 06:45:00,37.1398,31.1398,4.1
2010-08-16 06:41:00,39.7226,38.9226,4.3
2010-08-16 03:09:00,40.832,31.632,4.0
2010-08-12 02:23:00,39.6781,27.5781,4.3
2010-08-08 00:24:00,36.5742,27.9742,4.3
2010-08-05 05:31:00,37.7513,35.5513,4.2
2010-08-04 20:38:00,37.4433,27.0433,4.2
2010-07-25 17:06:00,36.9928,30.3928,4.1
2010-07-18 20:56:00,40.0307,41.8307,4.1
2010-07-16 08:11:00,36.8143,26.9143,5.1
2010-07-15 05:35:00,36.8003,27.4003,4.3
2010-07-04 05:04:00,40.069,37.469,4.3
2010-06-11 10:56:00,40.4573,28.9573,4.2
2010-06-08 04:26:00,37.7248,36.1248,4.2
2010-06-07 21:45:00,37.702,36.102,4.2
2010-05-29 05:10:00,40.95,26.65,4.0
2010-05-26 14:22:00,36.6462,29.8462,4.5
2010-05-22 02:30:00,39.3451,41.1451,4.0
2010-05-15 14:08:00,41.23,30.13,4.3
2010-05-08 01:46:00,38.7485,40.0485,4.1
2010-04-30 17:02:00,37.4793,38.8793,4.1
2010-04-28 16:35:00,36.3806,27.6806,4.4
2010-04-24 05:15:00,38.8315,40.1315,4.2
2010-04-13 15:18:00,36.2308,27.5308,4.0
2010-04-11 16:10:00,39.0078,40.8078,4.2
2010-04-02 07:37:00,40.5245,35.0245,4.3
2010-03-26 19:25:00,38.1581,26.2581,4.0
2010-03-26 18:35:00,38.2486,26.2486,4.8
2010-03-24 14:11:00,38.7935,40.0935,5.1
2010-03-23 19:33:00,39.8448,38.6448,4.3
2010-03-19 21:13:00,38.9,39.0,4.1
2010-03-12 22:50:00,38.8357,40.0357,4.2
2010-03-09 18:14:00,39.94,39.14,4.0
2010-03-09 15:35:00,39.84,39.14,4.2
2010-03-09 07:34:00,38.75,40.15,4.1
2010-03-09 07:21:00,38.8428,40.2428,4.0
2010-03-09 06:14:00,38.7231,40.1231,4.1
2010-03-09 00:09:00,38.7138,40.0138,4.1
2010-03-08 15:04:00,38.6988,40.0988,4.9
2010-03-08 14:17:00,38.7392,40.0392,4.4
2010-03-08 11:12:00,38.7342,40.0342,5.1
2010-03-08 10:14:00,39.7477,40.0477,5.0
2010-03-08 09:00:00,38.7021,40.1021,4.9
2010-03-08 08:11:00,38.7217,40.0217,4.1
2010-03-08 07:47:00,38.7418,40.0418,5.6
2010-03-08 03:20:00,38.8267,40.1267,4.1
2010-03-08 02:32:00,38.77,40.07,6.1
2010-03-02 00:59:00,39.1,29.1,4.3
2010-03-02 00:43:00,39.1705,29.0705,4.2
2010-02-19 00:34:00,39.9522,33.1522,4.0
2010-02-14 12:20:00,38.72,40.02,4.1
2010-02-04 23:42:00,36.11,32.01,4.0
2010-02-01 04:01:00,39.5669,37.9669,4.1
2010-01-31 04:18:00,36.9357,29.3357,4.0
2010-01-25 01:10:00,38.8071,26.9071,4.0
2010-01-24 19:59:00,37.52,35.62,4.2
2009-12-31 13:01:00,36.2118,27.6118,4.0
2009-12-23 04:44:00,37.6571,26.4571,4.2
2009-12-19 06:25:00,36.0854,27.2854,4.1
2009-12-12 15:23:00,36.418,28.618,4.4
2009-12-04 17:19:00,37.4697,29.5697,4.7
2009-12-04 06:02:00,37.9681,28.8681,4.9
2009-12-01 17:54:00,36.2512,26.9512,4.3
2009-11-25 10:53:00,37.9611,28.8611,4.5
2009-11-22 02:01:00,41.3146,33.6146,4.4
2009-11-07 03:13:00,36.013,31.813,4.4
2009-10-13 04:22:00,37.0807,36.0807,4.0
2009-10-05 01:58:00,38.3918,39.2918,4.0
2009-09-22 22:11:00,36.5303,30.8303,4.1
2009-09-15 09:23:00,39.05,29.05,4.0
2009-09-12 00:50:00,37.5555,27.0555,4.0
2009-09-11 22:14:00,37.508,27.008,4.0
2009-09-11 01:58:00,37.9307,32.5307,4.9
2009-09-10 18:29:00,37.9427,32.5427,4.8
2009-08-31 21:49:00,38.65,26.35,4.0
2009-08-30 00:42:00,38.49,26.29,4.2
2009-08-08 13:52:00,40.3303,27.4303,4.2
2009-08-01 16:42:00,40.38,28.28,4.3
2009-07-30 07:37:00,39.5483,39.7483,5.0
2009-07-28 17:38:00,36.0236,29.7236,4.5
2009-07-24 05:48:00,37.4431,35.7431,4.1
2009-07-12 23:32:00,37.99,29.39,4.0
2009-07-07 15:57:00,38.2842,38.7842,4.3
2009-06-20 08:28:00,37.63,26.93,5.1
2009-06-17 04:29:00,36.1173,36.0173,4.7
2009-05-14 09:13:00,36.0461,27.0461,4.8
2009-05-07 23:46:00,39.2397,27.9397,4.0
2009-05-03 02:34:00,37.84,27.54,4.1
2009-04-27 19:03:00,40.7233,27.5233,4.2
2009-04-15 22:21:00,40.3438,40.5438,4.2
2009-04-12 17:34:00,37.7388,28.0388,4.5
2009-04-01 18:08:00,40.86,31.06,4.0
2009-03-22 02:31:00,38.3557,38.9557,4.0
2009-03-22 00:53:00,37.9067,29.1067,4.0
2009-03-11 17:26:00,39.0565,41.8565,4.3
2009-03-03 07:47:00,36.147,31.647,4.0
2009-03-02 22:02:00,36.6782,26.5782,4.2
2009-02-19 22:25:00,39.1302,29.0302,4.0
2009-02-17 05:28:00,39.1448,29.0448,5.2
2009-02-06 23:51:00,36.6044,27.6044,4.3
2009-01-28 09:45:00,37.8623,27.5623,4.1
2009-01-28 09:17:00,37.8533,27.5533,4.4
2009-01-24 15:58:00,40.88,27.78,4.0
2009-01-18 19:39:00,38.8,31.4,4.0
2009-01-17 07:45:00,37.1575,36.3575,4.1
2009-01-11 01:51:00,40.24,32.14,4.0
2009-01-08 15:43:00,37.883,27.583,4.2
2009-01-01 19:01:00,37.0508,29.1508,4.1
2008-12-24 05:55:00,37.8368,29.2368,4.5
2008-12-23 12:53:00,36.0594,27.1594,4.0
2008-11-24 11:34:00,36.6234,28.2234,4.0
2008-11-16 16:43:00,36.5185,26.9185,4.5
2008-11-12 14:03:00,38.836,35.536,5.1
2008-11-12 11:57:00,40.72,31.92,4.1
2008-11-09 13:20:00,36.8658,28.1658,4.0
2008-11-09 07:48:00,36.1654,27.9654,4.0
2008-10-26 15:53:00,36.4805,26.8805,4.5
2008-10-20 23:22:00,41.4102,39.1102,4.0
2008-10-19 22:20:00,36.9049,30.4049,4.2
2008-10-19 10:54:00,39.1344,29.4344,4.0
2008-10-10 06:36:00,39.4432,33.0432,4.3
2008-10-06 05:19:00,36.0232,28.4232,4.1
2008-10-05 06:04:00,40.6142,29.0142,4.2
2008-10-05 05:33:00,38.2501,38.8501,4.0
2008-10-01 03:53:00,36.9743,29.1743,4.1
2008-09-30 07:30:00,38.927,29.927,4.6
2008-09-29 20:54:00,37.49,38.59,4.4
2008-09-28 11:32:00,36.5493,30.2493,4.0
2008-09-23 09:09:00,39.4497,33.0497,4.3
2008-09-23 08:04:00,39.5835,39.8835,4.0
2008-09-17 12:08:00,40.072,39.972,4.8
2008-09-11 08:33:00,39.47,33.07,4.1
2008-09-07 12:47:00,39.5471,32.6471,4.0
2008-09-04 22:54:00,37.4825,38.5825,4.8
2008-09-03 02:25:00,37.48,38.58,4.1
2008-09-03 02:22:00,37.48,38.58,5.0
2008-09-02 04:51:00,37.0907,26.3907,4.3
2008-08-27 03:11:00,36.21,27.71,4.1
2008-08-25 02:57:00,36.9112,29.2112,4.3
2008-08-24 22:52:00,36.901,29.201,4.0
2008-08-20 11:01:00,37.6022,37.5022,4.1
2008-07-31 05:02:00,39.75,33.35,4.2
2008-07-20 10:15:00,38.7754,26.5754,4.0
2008-07-15 09:19:00,40.34,27.44,4.1
2008-07-14 10:32:00,37.932,30.932,4.0
2008-07-13 14:30:00,38.9482,27.8482,4.0
2008-07-12 05:54:00,39.22,41.72,4.0
2008-07-11 14:11:00,37.0598,29.1598,4.3
2008-07-10 07:49:00,39.9128,27.7128,4.3
2008-07-03 17:37:00,37.0339,29.2339,4.5
2008-06-29 15:37:00,38.9055,41.3055,4.0
2008-06-27 10:50:00,39.8294,41.8294,4.0
2008-06-25 21:12:00,39.554,37.554,4.6
2008-06-21 04:46:00,38.9115,41.3115,4.0
2008-06-21 03:58:00,38.994,41.294,4.1
2008-06-20 08:23:00,41.2449,38.8449,4.3
2008-06-04 09:48:00,39.6763,38.9763,4.3
2008-06-03 06:59:00,40.12,26.92,4.0
2008-06-01 03:35:00,40.1157,26.9157,4.0
2008-05-30 05:34:00,36.9048,29.2048,4.0
2008-05-28 22:35:00,36.9671,29.2671,4.0
2008-05-20 06:00:00,36.1246,27.6246,4.2
2008-05-19 10:18:00,40.5,27.8,4.0
2008-05-12 15:11:00,40.6714,27.3714,4.5
2008-05-03 03:20:00,36.5959,36.5959,4.0
2008-04-25 04:48:00,37.82,29.32,5.0
2008-04-18 13:49:00,37.9954,26.8954,4.1
2008-04-11 08:01:00,37.6918,26.8918,4.2
2008-04-02 10:14:00,40.67,34.77,4.3
2008-04-01 00:41:00,40.3832,34.4832,4.2
2008-03-29 03:12:00,40.6041,34.8041,4.2
2008-03-19 13:00:00,36.0942,27.4942,4.2
2008-03-17 10:28:00,38.927,26.027,4.0
2008-03-15 15:34:00,39.059,27.859,4.0
2008-03-15 11:52:00,39.0478,27.8478,4.2
2008-03-15 10:15:00,39.5455,33.0455,4.5
2008-03-14 09:31:00,36.8856,26.3856,4.1
2008-03-12 18:53:00,40.6981,28.9981,4.2
2008-03-05 16:14:00,36.035,27.435,4.8
2008-03-05 16:11:00,36.053,27.453,4.8
2008-03-01 07:01:00,37.8129,26.8129,4.0
2008-02-08 11:17:00,38.6899,26.9899,4.0
2008-02-01 11:59:00,36.4367,27.1367,4.2
2008-02-01 09:11:00,39.4653,33.0653,4.4
2008-01-31 00:01:00,40.225,33.225,4.9
2008-01-25 02:08:00,36.2081,40.9081,4.3
2008-01-24 02:22:00,36.4484,26.9484,4.2
2008-01-22 16:31:00,39.51,38.61,4.0
2008-01-17 08:39:00,36.3038,29.1038,4.1
2008-01-15 07:44:00,38.8109,26.0109,4.2
2008-01-14 02:06:00,40.56,34.76,4.3
2008-01-12 15:06:00,38.874,26.074,4.6
2008-01-10 17:52:00,37.9,28.8,4.2
2008-01-08 15:57:00,36.9359,29.2359,4.3
2008-01-07 18:26:00,39.4633,33.0633,4.1
2008-01-05 05:11:00,38.5837,26.9837,4.5
2008-01-04 05:03:00,39.37,33.17,4.0
2008-01-01 00:21:00,37.5701,35.7701,4.1
2007-12-29 14:05:00,40.05,38.95,4.0
2007-12-28 10:34:00,36.9433,29.2433,4.0
2007-12-27 17:56:00,39.4186,33.1186,4.2
2007-12-27 13:48:00,39.435,33.135,4.7
2007-12-27 07:47:00,39.41,33.01,4.2
2007-12-26 23:47:00,39.41,33.11,5.6
2007-12-23 23:55:00,37.5601,35.7601,4.1
2007-12-20 10:10:00,39.3325,33.1325,4.6
2007-12-20 09:56:00,39.47,33.07,4.1
2007-12-20 09:48:00,39.456,33.156,5.7
2007-12-16 03:35:00,39.4937,26.2937,4.1
2007-12-13 18:06:00,38.87,33.07,4.9
2007-12-10 21:50:00,38.742,27.742,4.0
2007-12-09 20:29:00,36.992,29.292,4.3
2007-12-07 12:57:00,36.3081,27.9081,4.1
2007-12-02 20:21:00,36.921,29.321,4.6
2007-11-19 09:22:00,36.4787,26.9787,4.0
2007-11-18 10:48:00,38.94,29.84,4.1
2007-11-16 09:08:00,36.983,29.383,5.1
2007-11-15 23:26:00,36.3703,29.5703,4.1
2007-11-15 04:11:00,39.078,41.978,4.0
2007-11-12 15:02:00,36.967,29.267,4.5
2007-11-11 03:23:00,38.219,26.519,4.2
2007-10-31 17:58:00,36.892,29.392,4.4
2007-10-29 19:41:00,36.868,29.368,4.5
2007-10-29 09:23:00,36.942,29.342,5.3
2007-10-28 22:00:00,39.09,41.09,4.2
2007-10-27 04:02:00,39.329,40.829,4.3
2007-10-25 05:02:00,39.3441,27.7441,4.2
2007-10-18 02:03:00,39.9377,41.8377,4.2
2007-10-10 21:27:00,36.677,27.977,4.4
2007-10-06 04:36:00,39.4807,40.6807,4.1
2007-09-29 22:35:00,39.7464,27.7464,4.0
2007-09-29 00:59:00,36.3199,40.9199,4.0
2007-09-20 06:18:00,39.22,29.42,4.0
2007-09-15 23:28:00,37.72,36.92,4.3
2007-09-15 05:26:00,37.896,36.996,4.5
2007-09-09 05:43:00,38.7399,26.3399,4.1
2007-09-09 05:14:00,38.84,26.44,4.2
2007-09-03 07:37:00,37.3655,26.7655,4.0
2007-08-31 20:52:00,36.674,26.274,5.2
2007-08-25 22:05:00,39.222,41.122,5.3
2007-08-25 12:47:00,36.2,40.9,4.1
2007-08-24 02:53:00,38.1507,37.4507,4.3
2007-08-06 19:35:00,39.5208,38.5208,4.1
2007-07-26 16:07:00,38.7796,32.5796,4.2
2007-06-12 13:13:00,38.9119,26.4119,4.2
2007-06-10 08:15:00,38.81,26.31,4.0
2007-06-05 10:57:00,36.102,26.602,4.2
2007-05-18 23:27:00,37.361,33.261,4.4
2007-05-15 17:23:00,41.2388,38.9388,4.5
2007-05-07 13:45:00,39.9034,41.7034,4.2
2007-04-23 05:20:00,38.3147,26.6147,4.1
2007-04-19 07:16:00,38.3888,39.1888,4.2
2007-04-14 04:30:00,38.227,39.327,4.2
2007-04-11 10:06:00,37.9555,30.9555,4.1
2007-04-11 09:58:00,38.0517,30.9517,4.0
2007-04-11 08:59:00,38.036,30.936,4.2
2007-04-10 22:00:00,37.955,30.955,5.1
2007-04-10 21:39:00,37.933,30.933,4.4
2007-04-02 19:56:00,36.16,40.96,4.1
2007-04-02 12:38:00,36.4519,28.7519,4.0
2007-03-31 01:21:00,37.9996,30.8996,4.0
2007-03-30 20:10:00,37.9066,30.9066,4.1
2007-03-30 19:23:00,37.957,30.957,4.9
2007-03-30 17:29:00,37.9167,30.9167,4.1
2007-03-30 16:56:00,37.872,30.972,4.6
2007-03-12 12:33:00,39.0,40.4,4.0
2007-03-11 23:35:00,38.3212,39.3212,4.0
2007-03-11 20:11:00,36.3332,35.8332,4.1
2007-03-09 23:24:00,39.046,40.446,4.4
2007-03-09 01:13:00,39.3498,40.9498,4.0
2007-03-08 12:35:00,39.099,40.499,4.5
2007-03-07 00:17:00,38.07,38.77,4.0
2007-03-06 03:34:00,37.0497,28.5497,4.4
2007-03-05 08:24:00,36.5925,26.8925,4.3
2007-02-28 23:27:00,38.392,39.292,4.6
2007-02-28 20:08:00,38.3386,39.2386,4.2
2007-02-28 19:55:00,38.252,39.252,4.7
2007-02-22 20:49:00,37.441,35.841,4.0
2007-02-22 16:13:00,36.516,27.116,4.0
2007-02-21 11:05:00,38.3,39.3,5.7
2007-02-15 06:49:00,38.7859,40.0859,4.2
2007-02-14 11:59:00,39.8798,34.0798,4.5
2007-02-11 20:15:00,36.6075,27.1075,4.1
2007-02-11 17:51:00,38.338,39.238,4.1
2007-02-11 06:23:00,38.4815,39.0815,4.2
2007-02-11 03:43:00,38.374,39.174,4.1
2007-02-09 02:22:00,38.301,39.101,5.5
2007-02-07 05:25:00,36.463,29.963,4.5
2007-02-03 18:22:00,38.0716,38.7716,4.0
2007-01-31 23:13:00,36.9806,27.7806,4.2
2007-01-28 18:06:00,40.5862,28.3862,4.0
2007-01-26 08:20:00,38.645,40.145,4.9
2007-01-23 21:22:00,38.027,28.827,4.9
2007-01-18 13:06:00,37.842,30.642,4.4
2006-12-19 19:15:00,40.3113,28.3113,4.0
2006-12-18 03:09:00,36.951,30.351,4.4
2006-11-22 11:28:00,36.437,26.937,4.1
2006-11-16 13:56:00,36.3959,41.2959,4.1
2006-11-12 02:36:00,40.047,32.747,4.2
2006-11-01 21:19:00,39.401,40.701,4.7
2006-10-30 09:27:00,39.6041,39.7041,4.0
2006-10-25 11:56:00,40.4075,29.0075,4.0
2006-10-24 14:00:00,40.479,29.079,5.0
2006-10-20 18:15:00,40.232,28.032,4.8
2006-10-19 21:00:00,39.9385,40.8385,4.3
2006-10-17 19:40:00,40.8709,31.0709,4.2
2006-10-12 03:20:00,37.83,29.23,4.1
2006-09-29 09:42:00,36.8803,32.2803,4.2
2006-09-29 09:30:00,36.7382,32.3382,4.0
2006-09-08 22:39:00,36.245,27.745,4.3
2006-09-05 09:44:00,39.79,37.39,4.1
2006-08-24 04:30:00,36.3059,28.8059,4.2
2006-08-10 11:01:00,36.299,27.099,4.3
2006-08-10 05:45:00,38.3634,39.3634,4.0
2006-08-09 09:18:00,37.0377,27.9377,4.0
2006-07-21 22:01:00,39.4007,40.9007,4.0
2006-07-20 18:07:00,38.07,38.17,4.1
2006-07-13 22:46:00,38.75,26.75,4.2
2006-07-13 00:15:00,38.8096,26.7096,4.0
2006-07-12 14:40:00,38.7611,26.7611,4.3
2006-07-09 03:12:00,36.414,27.214,4.2
2006-07-02 19:39:00,39.315,40.915,5.0
2006-06-12 08:07:00,38.1811,26.6811,4.0
2006-06-05 04:38:00,37.8138,28.7138,4.0
2006-06-05 04:23:00,37.848,28.748,4.8
2006-06-03 14:40:00,39.061,40.361,4.4
2006-04-23 04:00:00,37.4336,36.8336,4.0
2006-04-20 14:10:00,41.799,32.499,4.2
2006-04-19 05:40:00,36.692,26.992,4.5
2006-04-18 01:21:00,36.8849,28.1849,4.0
2006-04-17 20:18:00,36.95,28.25,4.2
2006-04-17 11:53:00,36.9806,28.2806,4.1
2006-04-06 15:53:00,37.2482,34.7482,4.0
2006-03-31 14:13:00,38.5079,31.8079,4.1
2006-03-24 06:14:00,39.3,33.1,4.1
2006-03-21 11:29:00,39.7681,41.7681,4.3
2006-03-15 03:17:00,36.3775,28.2775,4.0
2006-03-09 03:18:00,37.8736,26.7736,4.0
2006-02-20 06:43:00,39.2237,41.3237,4.0
2006-02-09 10:03:00,39.0622,37.1622,4.1
2006-02-08 04:07:00,40.702,30.402,4.3
2006-01-26 18:42:00,36.8305,35.9305,4.2
2006-01-24 17:00:00,36.6828,30.5828,4.2
2006-01-20 10:40:00,36.866,28.266,4.0
2006-01-15 16:45:00,39.6885,38.7885,4.0
2005-12-28 14:08:00,38.4354,39.3354,4.2
2005-12-28 02:11:00,40.9059,33.3059,4.2
2005-12-24 03:56:00,38.718,27.818,4.3
2005-12-10 00:09:00,39.326,40.926,5.4
2005-11-26 15:56:00,38.259,38.859,5.1
2005-11-21 22:43:00,39.9822,40.7822,4.2
2005-11-16 05:41:00,38.1905,26.5905,4.0
2005-11-10 20:09:00,38.19,26.59,4.0
2005-11-06 12:21:00,37.072,30.372,4.4
2005-11-05 15:27:00,38.1644,26.5644,4.0
2005-11-04 20:12:00,40.6,27.3,4.1
2005-11-02 04:27:00,38.11,26.51,4.1
2005-10-31 06:48:00,38.19,26.59,4.1
2005-10-31 05:26:00,38.017,26.717,4.4
2005-10-29 19:49:00,38.16,26.66,4.1
2005-10-29 14:48:00,38.076,26.676,4.1
2005-10-28 19:49:00,38.12,26.72,4.0
2005-10-27 06:53:00,38.141,39.041,4.0
2005-10-24 21:15:00,38.104,26.604,4.0
2005-10-23 14:59:00,38.1001,26.6001,4.1
2005-10-23 05:54:00,40.0175,37.6175,4.1
2005-10-21 20:03:00,38.1941,26.6941,4.0
2005-10-21 11:47:00,38.1073,26.6073,4.0
2005-10-21 01:19:00,38.12,26.62,4.0
2005-10-20 23:16:00,38.1474,26.7474,4.0
2005-10-20 22:27:00,38.1973,26.6973,4.0
2005-10-20 22:15:00,38.269,26.669,4.0
2005-10-20 22:02:00,38.22,26.62,4.0
2005-10-20 21:44:00,38.2865,26.6865,4.4
2005-10-20 21:40:00,38.17,26.67,5.8
2005-10-19 22:38:00,37.86,27.16,4.2
2005-10-19 15:24:00,38.1,26.7,4.0
2005-10-19 10:11:00,38.1376,26.6376,4.3
2005-10-18 22:49:00,38.18,26.68,4.0
2005-10-18 16:00:00,38.15,26.55,4.4
2005-10-18 07:17:00,38.7053,39.0053,4.1
2005-10-17 23:13:00,38.18,26.58,4.0
2005-10-17 14:53:00,38.1037,26.7037,4.0
2005-10-17 13:22:00,38.16,26.56,4.3
2005-10-17 13:16:00,38.1513,26.6513,4.1
2005-10-17 12:43:00,38.16,26.56,4.4
2005-10-17 12:22:00,38.13,26.73,4.0
2005-10-17 11:52:00,38.18,26.58,4.1
2005-10-17 11:17:00,38.19,26.69,4.0
2005-10-17 10:07:00,38.15,26.75,4.2
2005-10-17 09:58:00,38.1871,26.6871,4.3
2005-10-17 09:55:00,38.131,26.731,5.2
2005-10-17 09:46:00,38.128,26.728,5.8
2005-10-17 08:34:00,38.1588,26.6588,4.0
2005-10-17 08:28:00,38.1529,26.6529,4.2
2005-10-17 07:05:00,38.13,26.63,4.3
2005-10-17 06:16:00,38.14,26.64,4.2
2005-10-17 05:59:00,38.17,26.57,4.1
2005-10-17 05:45:00,38.1723,26.6723,5.5
2005-09-24 01:37:00,40.3118,37.4118,4.0
2005-09-04 05:08:00,40.6807,32.9807,4.1
2005-08-29 22:33:00,40.6839,36.8839,4.0
2005-08-19 01:08:00,36.76,27.36,4.0
2005-08-10 08:58:00,39.211,41.111,4.1
2005-08-09 01:28:00,40.521,33.021,4.3
2005-08-06 09:09:00,39.3217,33.1217,4.2
2005-08-01 13:35:00,36.598,26.798,4.8
2005-08-01 03:31:00,39.44,33.04,4.1
2005-08-01 02:02:00,39.4926,33.0926,4.0
2005-08-01 00:45:00,39.474,33.074,4.3
2005-07-31 23:41:00,39.401,33.101,4.4
2005-07-31 17:51:00,39.3,33.1,4.0
2005-07-31 15:54:00,36.02,29.12,4.0
2005-07-31 15:23:00,39.4138,33.1138,4.2
2005-07-31 15:18:00,39.431,33.131,4.2
2005-07-31 00:45:00,39.4251,33.1251,4.5
2005-07-30 21:45:00,39.314,33.114,5.2
2005-07-11 17:20:00,36.403,28.103,4.0
2005-07-07 19:33:00,40.46,37.36,4.1
2005-07-07 19:05:00,40.4,37.4,4.1
2005-07-05 10:29:00,36.5526,27.0526,4.6
2005-07-04 21:33:00,39.116,36.116,4.1
2005-07-02 01:09:00,37.7158,26.7158,4.0
2005-06-23 22:44:00,37.737,26.737,4.3
2005-06-23 11:55:00,37.8716,26.7716,4.0
2005-06-20 19:50:00,39.72,29.22,4.2
